unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-39-c9fa6057bcb0,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:binary_op1|binary_iop1|binary_iop|PyNumber_InPlaceOr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5d1c00eca0bd.STACK.c4a38cda0.CODE.128.ADDR.0.INSTR.mov____0x78(%rbx),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c9fa6057bcb0.pyc
cpython-39-cadb328725c6,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",79,data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.0.STACK.19dcd24de1.CODE.1.ADDR.0.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cadb328725c6.pyc
cpython-39-ccda63e4c86c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlacePower|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.63d7e84726c7.STACK.1b24021f68.CODE.128.ADDR.0.INSTR.mov____0x8(%rbx),%r14.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ccda63e4c86c.pyc
cpython-39-ccfa2db55ee1,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySequence_Contains|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",2,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5cc05d86e682.STACK.1b64724426.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r14.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ccfa2db55ee1.pyc
cpython-39-cd3f22b82b0b,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|tupleiter_dealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.55c361e3e337.STACK.c7db2a1d3.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rbx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cd3f22b82b0b.pyc
cpython-39-cf25a6bf1d3e,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyUnicode_AsUTF8AndSize|PyUnicode_AsUTF8|format_exc_check_arg|format_exc_unbound|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.59c4947395a7.STACK.f403881bf.CODE.1.ADDR.59.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cf25a6bf1d3e.pyc
cpython-39-d4d522a23a35,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:ef7c6a5d4,1,data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.ffffffffffffffff.STACK.ef7c6a5d4.CODE.1.ADDR.ffffffffffffffff.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-d4d522a23a35.pyc
cpython-39-d6b46c332b97,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|realloc|_PyMem_RawRealloc|PyMem_Realloc|list_resize|list_extend|_PyList_Extend|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGABRT.PC.73418086d9fc.STACK.1a0785c3ea.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-d6b46c332b97.pyc
cpython-39-d6e24fa7ea2c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GC_UNTRACK_impl|cell_dealloc|_Py_Dealloc|_Py_DECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file|PyRun_SimpleFileExFlags|PyRun_AnyFileExFlags",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.64ed72b89326.STACK.c35c86007.CODE.128.ADDR.0.INSTR.mov____%rax,(%rcx).pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-d6e24fa7ea2c.pyc
cpython-39-d76cb106424b,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_LoadGlobal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",5,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5a7b18c3e804.STACK.1942fb9898.CODE.1.ADDR.c.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-d76cb106424b.pyc
cpython-39-d7d7e9594d9a,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:191fe10b08,1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.60f7dc2cd78c.STACK.191fe10b08.CODE.1.ADDR.d1.INSTR.mov____0x60(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-d7d7e9594d9a.pyc
cpython-39-dab78b60314d,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|realloc|_PyMem_RawRealloc|PyObject_Realloc|resize_compact|_PyUnicodeWriter_Finish|PyUnicode_FromFormatV|_PyErr_FormatV|PyErr_Format|PyBytes_Size|PyCode_Addr2Line|PyFrame_GetLineNumber|_PyTraceBack_FromFrame",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5a05bb7ee5c0.STACK.1abe3f08db.CODE.128.ADDR.0.INSTR.mov____0x28(%r14,%r15,8),%r13.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-dab78b60314d.pyc
cpython-39-dd847a508a5a,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|PyFrame_BlockPop|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault",32,"data/rq3/cpython-3.9/fuzz/crashes/SIGABRT.PC.70b276c589fc.STACK.1b890f2ca2.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-dd847a508a5a.pyc
cpython-39-de281c1ccc49,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:insertdict|PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.60479ee862ef.STACK.c8e5f50ee.CODE.1.ADDR.0.INSTR.addq___$0x1,(%r15).pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-de281c1ccc49.pyc
cpython-39-e64549910a29,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|PyObject_Hash|PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode",1,data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.40.STACK.191c41a6a1.CODE.1.ADDR.40.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-e64549910a29.pyc
cpython-39-e9f0bc0debb5,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|map_next|zip_next|builtin_next|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.64eb504bc004.STACK.1b301dc908.CODE.128.ADDR.0.INSTR.mov____0x10(%rax),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-e9f0bc0debb5.pyc
cpython-39-ead5589870e7,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5d3661a7d2eb.STACK.191f8e6c0a.CODE.1.ADDR.40.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ead5589870e7.pyc
cpython-39-eb3ce8a45ad3,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d1be4acf0,1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.6540e685d9dd.STACK.d1be4acf0.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%rdi.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-eb3ce8a45ad3.pyc
cpython-39-ee5bedfe10dc,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.649482c6b2ef.STACK.191cf1fc56.CODE.128.ADDR.0.INSTR.addq___$0x1,(%r15).pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ee5bedfe10dc.pyc
cpython-39-ef2fcc89c33d,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_LoadGlobal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|_PyObject_VectorcallTstate|map_next|zip_next|builtin_next|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function",1,data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5ec32449495e.STACK.18cadad156.CODE.128.ADDR.0.INSTR.call___*%rbx.pyc,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ef2fcc89c33d.pyc
cpython-39-ef483ba7b3aa,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCoro_GetAwaitableIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.60a127da137e.STACK.1ba6cb213f.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ef483ba7b3aa.pyc
cpython-39-f1f8a85067ad,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|unicode_dealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|free_keys_object|dictkeys_decref|PyDict_Clear|dict_tp_clear|delete_garbage",3,"data/rq3/cpython-3.9/fuzz/crashes/SIGABRT.PC.7b574f8e59fc.STACK.1938e2fdc1.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-f1f8a85067ad.pyc
cpython-39-f2e05283a104,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5f7756d909f0.STACK.1903566b7d.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-f2e05283a104.pyc
cpython-39-f3469736ce78,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_InPlaceRemainder|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5d0b5b66e214.STACK.1ba6aaa903.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-f3469736ce78.pyc
cpython-39-f4f7d7efc515,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_DelItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.58bed59c485e.STACK.d8592e32d.CODE.1.ADDR.19.INSTR.mov____0x8(%rbx),%r12.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-f4f7d7efc515.pyc
cpython-39-fb6bc97e847e,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:update_refs|deduce_unreachable|collect|collect_with_callback|PyGC_Collect|_PyGC_CollectIfEnabled|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",7,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.59e31f69efe0.STACK.f6d373840.CODE.1.ADDR.10.INSTR.mov____0x10(%rax),%rcx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-fb6bc97e847e.pyc
cpython-39-fbba571ffe5c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_XDECREF|tupledealloc|_Py_Dealloc|_Py_DECREF|_Py_XDECREF|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5c282c605393.STACK.1a216067ab.CODE.1.ADDR.5c0100000000.INSTR.mov____(%r12),%rbx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-fbba571ffe5c.pyc
cpython-39-fc236960fe05,cpython-39,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|PyObject_GC_Del|memory_dealloc|_Py_Dealloc|_Py_DECREF|_bufferedwriter_raw_write|_bufferedwriter_flush_unlocked|buffered_flush_and_rewind_unlocked|buffered_flush|method_vectorcall_NOARGS",2,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5ea29b897890.STACK.1b645deb8d.CODE.2.ADDR.5ea29b897890.INSTR.xchg___%eax,%ecx.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-fc236960fe05.pyc
cpython-39-fe019be7d6a1,cpython-39,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:d469f6cdd,1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.5c8c566c49dd.STACK.d469f6cdd.CODE.1.ADDR.11.INSTR.mov____0x8(%r14),%rdi.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-fe019be7d6a1.pyc
cpython-39-ff2195dc0e1c,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|PyObject_Hash|set_add_key|PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",1,data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.40.STACK.1a6cd17f0e.CODE.1.ADDR.40.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ff2195dc0e1c.pyc
cpython-39-ff3d4634991a,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx",1,"data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.58ede9320a93.STACK.1aa29b96bd.CODE.1.ADDR.10.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ff3d4634991a.pyc
cpython-39-ffe4604e43fb,cpython-39,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|function_code_fastcall|_PyFunction_Vectorcall|call_function|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_EvalCode|_PyEval_EvalCodeWithName|PyEval_EvalCodeEx|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|pyrun_simple_file",148,data/rq3/cpython-3.9/fuzz/crashes/SIGSEGV.PC.0.STACK.195ead32fc.CODE.1.ADDR.0.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ffe4604e43fb.pyc
